Unnamed: 0,Audible_Title,Audible_Subtitle,Audible_Author,Audible_Link,Image_Link,Audible_Category,Goodreads_Link,Amazon_Link,Goodreads_Rating,Number_of_Ratings
387,Hallucinations,,Oliver Sacks,https://www.audible.com/pd/Hallucinations-Audiobook/B00A2AQP84?qid=1635711464&sr=1-13&ref=a_special-p_c3_lProduct_1_13&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=6KY0Y6Q8PYBM01MZ0VHZ,https://m.media-amazon.com/images/I/51ZwxPDNOJL._SL500_.jpg,Chilling Nonfiction,https://www.goodreads.com/book/show/13330771-hallucinations?from_search=true&from_srp=true&qid=5e6AQHYiy1&rank=2,,3.88,22094
388,The Magic of Marie Laveau,Embracing the Spiritual Legacy of the Voodoo Queen of New Orleans,Denise Alvarado,https://www.audible.com/pd/The-Magic-of-Marie-Laveau-Audiobook/163015136X?qid=1635711464&sr=1-14&ref=a_special-p_c3_lProduct_1_14&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=6KY0Y6Q8PYBM01MZ0VHZ,https://m.media-amazon.com/images/I/51qTfh1N7xL._SL500_.jpg,Chilling Nonfiction,https://www.goodreads.com/book/show/44442902-the-magic-of-marie-laveau?from_search=true&from_srp=true&qid=7XPREA2Ml2&rank=1,,3.66,406
389,The Butchering Art,Joseph Lister's Quest to Transform the Grisly World of Victorian Medicine,Lindsey Fitzharris,https://www.audible.com/pd/The-Butchering-Art-Audiobook/B075Y1KNTZ?qid=1635711464&sr=1-15&ref=a_special-p_c3_lProduct_1_15&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=6KY0Y6Q8PYBM01MZ0VHZ,https://m.media-amazon.com/images/I/51R-bzs61nL._SL500_.jpg,Chilling Nonfiction,https://www.goodreads.com/book/show/33931044-the-butchering-art?from_search=true&from_srp=true&qid=GxLjAg6D3O&rank=1,,4.29,12253
390,If I Can't Have You,"Susan Powell, Her Mysterious Disappearance, and the Murder of Her Children","Gregg Olsen, Rebecca Morris",https://www.audible.com/pd/If-I-Cant-Have-You-Audiobook/B00K58Y09O?qid=1635711464&sr=1-16&ref=a_special-p_c3_lProduct_1_16&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=6KY0Y6Q8PYBM01MZ0VHZ,https://m.media-amazon.com/images/I/513nO2QraKL._SL500_.jpg,Chilling Nonfiction,https://www.goodreads.com/book/show/18404221-if-i-can-t-have-you?from_search=true&from_srp=true&qid=DOBWzhb6KV&rank=1,,3.99,3873
391,"A History of Magic, Witchcraft, and the Occult",,DK,https://www.audible.com/pd/A-History-of-Magic-Witchcraft-and-the-Occult-Audiobook/074402577X?qid=1635711464&sr=1-17&ref=a_special-p_c3_lProduct_1_17&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=6KY0Y6Q8PYBM01MZ0VHZ,https://m.media-amazon.com/images/I/613vtvF7slL._SL500_.jpg,Chilling Nonfiction,https://www.goodreads.com/book/show/49106497-a-history-of-magic-witchcraft-and-the-occult?from_search=true&from_srp=true&qid=DTgqBktICA&rank=1,,4.06,233
392,"Forensic History: Crimes, Frauds, and Scandals",,"Elizabeth A. Murray, The Great Courses",https://www.audible.com/pd/Forensic-History-Crimes-Frauds-and-Scandals-Audiobook/B00Q5AK2V6?qid=1635711464&sr=1-18&ref=a_special-p_c3_lProduct_1_18&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=6KY0Y6Q8PYBM01MZ0VHZ,https://m.media-amazon.com/images/I/51N+tXERZxL._SL500_.jpg,Chilling Nonfiction,https://www.goodreads.com/book/show/32947518-forensic-history?from_search=true&from_srp=true&qid=L547zdmWXG&rank=1,,3.83,574
393,If You Tell,"A True Story of Murder, Family Secrets, and the Unbreakable Bond of Sisterhood",Gregg Olsen,https://www.audible.com/pd/If-You-Tell-Audiobook/1799708225?qid=1635711464&sr=1-19&ref=a_special-p_c3_lProduct_1_19&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=6KY0Y6Q8PYBM01MZ0VHZ,https://m.media-amazon.com/images/I/41BhZByEYcL._SL500_.jpg,Chilling Nonfiction,https://www.goodreads.com/book/show/45299992-if-you-tell?from_search=true&from_srp=true&qid=lPMg6ZIcDq&rank=5,,3.97,130501
394,One Doctor,"Close Calls, Cold Cases, and the Mysteries of Medicine",Brendan Reilly,https://www.audible.com/pd/One-Doctor-Audiobook/B00HNUUSXE?qid=1635711464&sr=1-20&ref=a_special-p_c3_lProduct_1_20&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=6KY0Y6Q8PYBM01MZ0VHZ,https://m.media-amazon.com/images/I/51VZIfPr2CL._SL500_.jpg,Chilling Nonfiction,https://www.goodreads.com/book/show/16130672-one-doctor?from_search=true&from_srp=true&qid=FiquqUCCcw&rank=1,,4.15,1633
395,Black Mass,"Whitey Bulger, The FBI, and a Devil's Deal","Gerard O'Neill, Dick Lehr",https://www.audible.com/pd/Black-Mass-Audiobook/B00ADRUCY4?qid=1635711464&sr=1-21&ref=a_special-p_c3_lProduct_1_21&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=6KY0Y6Q8PYBM01MZ0VHZ,https://m.media-amazon.com/images/I/51GQ1KSj81L._SL500_.jpg,Chilling Nonfiction,https://www.goodreads.com/book/show/71111.Black_Mass?from_search=true&from_srp=true&qid=dkkPBuHvXV&rank=1,,3.79,6878
396,The Fate of Rome,"Climate, Disease, and the End of an Empire",Kyle Harper,https://www.audible.com/pd/The-Fate-of-Rome-Audiobook/B076TCCB4T?qid=1635711464&sr=1-22&ref=a_special-p_c3_lProduct_1_22&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=6KY0Y6Q8PYBM01MZ0VHZ,https://m.media-amazon.com/images/I/51KZwnr8J3L._SL500_.jpg,Chilling Nonfiction,https://www.goodreads.com/book/show/34427005-the-fate-of-rome?from_search=true&from_srp=true&qid=NGaZjCWoLk&rank=1,,4.21,1026
397,Life with the Afterlife,13 Truths I Learned about Ghosts,"Amy Bruni, Julie Tremaine",https://www.audible.com/pd/Life-with-the-Afterlife-Audiobook/1549188747?qid=1635711464&sr=1-23&ref=a_special-p_c3_lProduct_1_23&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=6KY0Y6Q8PYBM01MZ0VHZ,https://m.media-amazon.com/images/I/515qFMLgLNL._SL500_.jpg,"Chilling Nonfiction, Sci-Fi & Fantasy",https://www.goodreads.com/book/show/52724399-life-with-the-afterlife?from_search=true&from_srp=true&qid=aeRddTrGe3&rank=1,,4.07,809
398,The Castle on Sunset,"Life, Death, Love, Art, and Scandal at Hollywood's Chateau Marmont",Shawn Levy,https://www.audible.com/pd/The-Castle-on-Sunset-Audiobook/1984840878?qid=1635711464&sr=1-24&ref=a_special-p_c3_lProduct_1_24&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=6KY0Y6Q8PYBM01MZ0VHZ,https://m.media-amazon.com/images/I/51k-TsDOG5L._SL500_.jpg,Chilling Nonfiction,https://www.goodreads.com/book/show/40640521-the-castle-on-sunset?from_search=true&from_srp=true&qid=Jv9hZ0nueS&rank=1,,3.66,2601
399,Alexander the Great,His Life and His Mysterious Death,Anthony Everitt,https://www.audible.com/pd/Alexander-the-Great-Audiobook/0593147480?qid=1635711464&sr=1-25&ref=a_special-p_c3_lProduct_1_25&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=6KY0Y6Q8PYBM01MZ0VHZ,https://m.media-amazon.com/images/I/51bQ7JEPXzL._SL500_.jpg,Chilling Nonfiction,https://www.goodreads.com/book/show/43230718-alexander-the-great?from_search=true&from_srp=true&qid=rEGVznEddv&rank=1,,4.04,430
400,Fire and Brimstone,The North Butte Mining Disaster of 1917,Michael Punke,https://www.audible.com/pd/Fire-and-Brimstone-Audiobook/B01D51TLN2?qid=1635711464&sr=1-26&ref=a_special-p_c3_lProduct_1_26&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=6KY0Y6Q8PYBM01MZ0VHZ,https://m.media-amazon.com/images/I/51wmGfNtE6L._SL500_.jpg,Chilling Nonfiction,https://www.goodreads.com/book/show/185889.Fire_and_Brimstone?from_search=true&from_srp=true&qid=DAuvSTPHgS&rank=1,,4.04,602
401,Do No Harm,"Stories of Life, Death, and Brain Surgery",Henry Marsh,https://www.audible.com/pd/Do-No-Harm-Audiobook/B00WH5VZR8?qid=1635711464&sr=1-27&ref=a_special-p_c3_lProduct_1_27&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=6KY0Y6Q8PYBM01MZ0VHZ,https://m.media-amazon.com/images/I/61sfOU-MiLL._SL500_.jpg,Chilling Nonfiction,https://www.goodreads.com/book/show/21086818-do-no-harm?from_search=true&from_srp=true&qid=oNRFGET2NU&rank=4,,4.26,28824
402,Quackery,A Brief History of the Worst Ways to Cure Everything,"Lydia Kang, Nate Pedersen",https://www.audible.com/pd/Quackery-Audiobook/B07DPW9MV6?qid=1635711464&sr=1-28&ref=a_special-p_c3_lProduct_1_28&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=6KY0Y6Q8PYBM01MZ0VHZ,https://m.media-amazon.com/images/I/61kew+CjP8L._SL500_.jpg,Chilling Nonfiction,https://www.goodreads.com/book/show/33572516-quackery?from_search=true&from_srp=true&qid=oYKnWlxwTQ&rank=1,,4.01,5014
403,"Butcher, Baker",The True Account of an Alaskan Serial Killer,"Walter Gilmour, Leland E. Hale",https://www.audible.com/pd/Butcher-Baker-Audiobook/B07ZJTFM55?qid=1635711464&sr=1-29&ref=a_special-p_c3_lProduct_1_29&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=6KY0Y6Q8PYBM01MZ0VHZ,https://m.media-amazon.com/images/I/61vGuQTS3CL._SL500_.jpg,Chilling Nonfiction,https://www.goodreads.com/book/show/32792503-butcher-baker?from_search=true&from_srp=true&qid=Jguq87QqbD&rank=1,,3.8,871
404,Lust Killer,,"Ann Rule, Andy Stack",https://www.audible.com/pd/Lust-Killer-Audiobook/B0746PYTK5?qid=1635711464&sr=1-30&ref=a_special-p_c3_lProduct_1_30&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=6KY0Y6Q8PYBM01MZ0VHZ,https://m.media-amazon.com/images/I/51Q-JqB+LTL._SL500_.jpg,Chilling Nonfiction,https://www.goodreads.com/book/show/34975975-lust-killer?from_search=true&from_srp=true&qid=Zuwo7YoQXQ&rank=1,,4.06,5598
405,Too Late to Say Goodbye,,Ann Rule,https://www.audible.com/pd/Too-Late-to-Say-Goodbye-Audiobook/B004KAZHWC?qid=1635711464&sr=1-31&ref=a_special-p_c3_lProduct_1_31&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=6KY0Y6Q8PYBM01MZ0VHZ,https://m.media-amazon.com/images/I/51OZzP6wr8L._SL500_.jpg,Chilling Nonfiction,https://www.goodreads.com/book/show/225379.Too_Late_to_Say_Goodbye?from_search=true&from_srp=true&qid=ctKI0DfkJt&rank=1,,4.01,6223
406,Lost Girls,An Unsolved American Mystery,Robert Kolker,https://www.audible.com/pd/Lost-Girls-Audiobook/B00D97UM68?qid=1635711464&sr=1-32&ref=a_special-p_c3_lProduct_1_32&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=6KY0Y6Q8PYBM01MZ0VHZ,https://m.media-amazon.com/images/I/410SWzi3VUL._SL500_.jpg,Chilling Nonfiction,https://www.goodreads.com/book/show/16248146-lost-girls?from_search=true&from_srp=true&qid=zdRewHTxP3&rank=1,,3.59,19109
407,Mafia Prince,Inside America's Most Violent Crime Family and the Bloody Fall of La Cosa Nostra,"Phillip Leonetti, Scott Burnstein, Christopher Graziano",https://www.audible.com/pd/Mafia-Prince-Audiobook/B00IX1IPK0?qid=1635711464&sr=1-33&ref=a_special-p_c3_lProduct_1_33&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=6KY0Y6Q8PYBM01MZ0VHZ,https://m.media-amazon.com/images/I/61ivwRCwfsL._SL500_.jpg,Chilling Nonfiction,https://www.goodreads.com/book/show/13587191-mafia-prince?from_search=true&from_srp=true&qid=yz0vGs4SKu&rank=1,,4.0,917
408,Behind the Horror,True Stories That Inspired Horror Movies,Dr. Lee Mellor,https://www.audible.com/pd/Behind-the-Horror-Audiobook/0744029694?qid=1635711464&sr=1-34&ref=a_special-p_c3_lProduct_1_34&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=6KY0Y6Q8PYBM01MZ0VHZ,https://m.media-amazon.com/images/I/51T9dOdBhhL._SL500_.jpg,Chilling Nonfiction,https://www.goodreads.com/book/show/52226399-behind-the-horror?from_search=true&from_srp=true&qid=2FFuNFaR3k&rank=1,,3.85,511
409,Working Stiff,"Two Years, 262 Bodies, and the Making of a Medical Examiner","Judy Melinek MD, T. J. Mitchell",https://www.audible.com/pd/Working-Stiff-Audiobook/B00MFSB3TM?qid=1635711464&sr=1-35&ref=a_special-p_c3_lProduct_1_35&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=6KY0Y6Q8PYBM01MZ0VHZ,https://m.media-amazon.com/images/I/61egBtsNiML._SL500_.jpg,Chilling Nonfiction,https://www.goodreads.com/book/show/18775327-working-stiff?from_search=true&from_srp=true&qid=3lbz3bjTR1&rank=1,,4.22,17998
410,Damnation Island,"Poor, Sick, Mad, and Criminal in 19th-Century New York",Stacy Horn,https://www.audible.com/pd/Damnation-Island-Audiobook/B07CS68XW7?qid=1635711464&sr=1-36&ref=a_special-p_c3_lProduct_1_36&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=6KY0Y6Q8PYBM01MZ0VHZ,https://m.media-amazon.com/images/I/61kgv-8xrSL._SL500_.jpg,Chilling Nonfiction,https://www.goodreads.com/book/show/35489149-damnation-island?from_search=true&from_srp=true&qid=2KS43TyZKm&rank=1,,3.64,2061
411,"Hot Lights, Cold Steel","Life, Death and Sleepless Nights in a Surgeon's First Years",Michael J. Collins MD,https://www.audible.com/pd/Hot-Lights-Cold-Steel-Audiobook/B01MUW50KH?qid=1635711464&sr=1-37&ref=a_special-p_c3_lProduct_1_37&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=6KY0Y6Q8PYBM01MZ0VHZ,https://m.media-amazon.com/images/I/51S5SRxkO6L._SL500_.jpg,Chilling Nonfiction,https://www.goodreads.com/book/show/80310.Hot_Lights_Cold_Steel?from_search=true&from_srp=true&qid=nQC96gUaxr&rank=1,,4.13,3759
412,Venomous,How Earth's Deadliest Creatures Mastered Biochemistry,Christie Wilcox,https://www.audible.com/pd/Venomous-Audiobook/B01JSKK9V2?qid=1635711464&sr=1-38&ref=a_special-p_c3_lProduct_1_38&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=6KY0Y6Q8PYBM01MZ0VHZ,https://m.media-amazon.com/images/I/51-bXjsm-YL._SL500_.jpg,Chilling Nonfiction,https://www.goodreads.com/book/show/27883188-venomous?from_search=true&from_srp=true&qid=0cKE7dwojD&rank=1,,4.1,1036
413,Unfinished Business,What the Dead Can Teach Us About Life,James Van Praagh,https://www.audible.com/pd/Unfinished-Business-Audiobook/B002V5B2SG?qid=1635711464&sr=1-39&ref=a_special-p_c3_lProduct_1_39&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=6KY0Y6Q8PYBM01MZ0VHZ,https://m.media-amazon.com/images/I/51h2qb9w5-L._SL500_.jpg,Chilling Nonfiction,https://www.goodreads.com/book/show/6304756-unfinished-business?from_search=true&from_srp=true&qid=6AvXOSh7a3&rank=1,,4.26,1339
414,Spaceman,An Astronaut's Unlikely Journey to Unlock the Secrets of the Universe,Mike Massimino,https://www.audible.com/pd/Spaceman-Audiobook/B01LZJWYUP?qid=1635711464&sr=1-40&ref=a_special-p_c3_lProduct_1_40&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=6KY0Y6Q8PYBM01MZ0VHZ,https://m.media-amazon.com/images/I/41OVhFaLknL._SL500_.jpg,Chilling Nonfiction,https://www.goodreads.com/book/show/28439264-spaceman?from_search=true&from_srp=true&qid=hTz9HL28xN&rank=1,,4.55,3936
415,The Poison King,"The Life and Legend of Mithradates, Rome’s Deadliest Enemy",Adrienne Mayor,https://www.audible.com/pd/The-Poison-King-Audiobook/B004LBKLV2?qid=1635711464&sr=1-41&ref=a_special-p_c3_lProduct_1_41&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=6KY0Y6Q8PYBM01MZ0VHZ,https://m.media-amazon.com/images/I/51F8ajIXghL._SL500_.jpg,Chilling Nonfiction,https://www.goodreads.com/book/show/6697528-the-poison-king?from_search=true&from_srp=true&qid=K1DGcBgsTQ&rank=1,,3.92,1756
416,A Rose for Her Grave - and Other True Cases,"Ann Rule's Crime Files, Book 1",Ann Rule,https://www.audible.com/pd/A-Rose-for-Her-Grave-and-Other-True-Cases-Audiobook/B00B76ZRTU?qid=1635711464&sr=1-42&ref=a_special-p_c3_lProduct_1_42&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=6KY0Y6Q8PYBM01MZ0VHZ,https://m.media-amazon.com/images/I/51AU6uD80EL._SL500_.jpg,Chilling Nonfiction,https://www.goodreads.com/book/show/239830.A_Rose_for_Her_Grave_and_Other_True_Cases?from_search=true&from_srp=true&qid=f5k8pT7nTV&rank=1,,4.09,5042
417,Crisis in the Red Zone,"The Story of the Deadliest Ebola Outbreak in History, and of the Outbreaks to Come",Richard Preston,https://www.audible.com/pd/Crisis-in-the-Red-Zone-Audiobook/0593152824?qid=1635711464&sr=1-43&ref=a_special-p_c3_lProduct_1_43&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=6KY0Y6Q8PYBM01MZ0VHZ,https://m.media-amazon.com/images/I/61UNI29g4LL._SL500_.jpg,Chilling Nonfiction,https://www.goodreads.com/book/show/44526650-crisis-in-the-red-zone?from_search=true&from_srp=true&qid=JdVGvQVOxE&rank=1,,4.41,4753
418,A Death in Belmont,,Sebastian Junger,https://www.audible.com/pd/A-Death-in-Belmont-Audiobook/B002V010DI?qid=1635711464&sr=1-45&ref=a_special-p_c3_lProduct_1_45&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=6KY0Y6Q8PYBM01MZ0VHZ,https://m.media-amazon.com/images/I/61cpZEaF+uL._SL500_.jpg,Chilling Nonfiction,https://www.goodreads.com/book/show/29391.A_Death_in_Belmont?from_search=true&from_srp=true&qid=3TjCYLT8hW&rank=1,,3.58,5159
419,The Science of Interstellar,,Kip Thorne,https://www.audible.com/pd/The-Science-of-Interstellar-Audiobook/B00RW4BZAQ?qid=1635711464&sr=1-46&ref=a_special-p_c3_lProduct_1_46&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=6KY0Y6Q8PYBM01MZ0VHZ,https://m.media-amazon.com/images/I/418y+XW6-jL._SL500_.jpg,Chilling Nonfiction,https://www.goodreads.com/book/show/23261448-the-science-of-interstellar?from_search=true&from_srp=true&qid=sJ1cWzk2lh&rank=1,,4.25,4696
420,Alfred Hitchcock,A Brief Life,Peter Ackroyd,https://www.audible.com/pd/Alfred-Hitchcock-Audiobook/B01LWY2SE7?qid=1635711464&sr=1-47&ref=a_special-p_c3_lProduct_1_47&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=6KY0Y6Q8PYBM01MZ0VHZ,https://m.media-amazon.com/images/I/41H-UwTfX7L._SL500_.jpg,Chilling Nonfiction,https://www.goodreads.com/book/show/23128336-alfred-hitchcock?from_search=true&from_srp=true&qid=wSKEsIkzMD&rank=1,,3.63,743
421,How I Killed Pluto and Why It Had It Coming,,Mike Brown,https://www.audible.com/pd/How-I-Killed-Pluto-and-Why-It-Had-It-Coming-Audiobook/B004F02G62?qid=1635711464&sr=1-48&ref=a_special-p_c3_lProduct_1_48&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=6KY0Y6Q8PYBM01MZ0VHZ,https://m.media-amazon.com/images/I/51aJdBRoUKL._SL500_.jpg,Chilling Nonfiction,https://www.goodreads.com/book/show/7963278-how-i-killed-pluto-and-why-it-had-it-coming?from_search=true&from_srp=true&qid=b3gSgB53ke&rank=1,,4.02,8541
422,A Tangled Web,"A Cyberstalker, a Deadly Obsession, and the Twisting Path to Justice",Leslie Rule,https://www.audible.com/pd/A-Tangled-Web-Audiobook/1684577535?qid=1635711464&sr=1-49&ref=a_special-p_c3_lProduct_1_49&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=6KY0Y6Q8PYBM01MZ0VHZ,https://m.media-amazon.com/images/I/61PL36aNGFL._SL500_.jpg,Chilling Nonfiction,https://www.goodreads.com/book/show/45554640-a-tangled-web?from_search=true&from_srp=true&qid=GK8masXxYu&rank=1,,3.99,1162
423,Bitten,The Secret History of Lyme Disease and Biological Weapons,Kris Newby,https://www.audible.com/pd/Bitten-Audiobook/0062932705?qid=1635711464&sr=1-50&ref=a_special-p_c3_lProduct_1_50&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=6KY0Y6Q8PYBM01MZ0VHZ,https://m.media-amazon.com/images/I/519hzyCSx5L._SL500_.jpg,Chilling Nonfiction,https://www.goodreads.com/book/show/42117387-bitten?from_search=true&from_srp=true&qid=C9WxzGdEO5&rank=1,,3.94,773
424,Beyond the Body Farm,"A Legendary Bone Detective Explores Murder, Mysteries, and the Revolution in Forensic Science","Dr. Bill Bass, Jon Jefferson",https://www.audible.com/pd/Beyond-the-Body-Farm-Audiobook/B002V0A7SC?qid=1635711473&sr=1-52&ref=a_special-p_c3_lProduct_2_2&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=695DHJJGXJ2X2QAYB662,https://m.media-amazon.com/images/I/61EyjGLNG3L._SL500_.jpg,Chilling Nonfiction,https://www.goodreads.com/book/show/55076690-beyond-the-body-farm?from_search=true&from_srp=true&qid=Mzi8dQ4J2R&rank=1,,4.24,6563
425,We Band of Angels,The Untold Story of the American Women Trapped on Bataan,Elizabeth M. Norman,https://www.audible.com/pd/We-Band-of-Angels-Audiobook/B00MENELFG?qid=1635711473&sr=1-53&ref=a_special-p_c3_lProduct_2_3&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=695DHJJGXJ2X2QAYB662,https://m.media-amazon.com/images/I/517I8F-8reL._SL500_.jpg,"Chilling Nonfiction, Recently Added",https://www.goodreads.com/book/show/50040.We_Band_of_Angels?from_search=true&from_srp=true&qid=5vEGmPgzjX&rank=1,,4.26,3632
426,And the Sea Will Tell,,"Vincent Bugliosi, Bruce Henderson - contributor",https://www.audible.com/pd/And-the-Sea-Will-Tell-Audiobook/1977377831?qid=1635711473&sr=1-54&ref=a_special-p_c3_lProduct_2_4&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=695DHJJGXJ2X2QAYB662,https://m.media-amazon.com/images/I/51AVgwOUT2L._SL500_.jpg,Chilling Nonfiction,https://www.goodreads.com/book/show/431321.And_the_Sea_Will_Tell?from_search=true&from_srp=true&qid=ZQq9S5hhRo&rank=1,,3.98,7712
427,When Ghosts Speak,Understanding the World of Earthbound Spirits,Mary Ann Winkowski,https://www.audible.com/pd/When-Ghosts-Speak-Audiobook/B075ZFRSWL?qid=1635711473&sr=1-55&ref=a_special-p_c3_lProduct_2_5&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=695DHJJGXJ2X2QAYB662,https://m.media-amazon.com/images/I/51N+fawK-OL._SL500_.jpg,Chilling Nonfiction,https://www.goodreads.com/book/show/1955063.When_Ghosts_Speak?from_search=true&from_srp=true&qid=l4AQ6jvgSP&rank=1,,4.0,1261
428,Superbugs,The Race to Stop an Epidemic,Matt McCarthy,https://www.audible.com/pd/Superbugs-Audiobook/1984888943?qid=1635711473&sr=1-56&ref=a_special-p_c3_lProduct_2_6&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=695DHJJGXJ2X2QAYB662,https://m.media-amazon.com/images/I/411-B8TRy2L._SL500_.jpg,Chilling Nonfiction,https://www.goodreads.com/book/show/42878826-superbugs?from_search=true&from_srp=true&qid=DxNCz3NvsU&rank=1,,4.02,804
429,Angels in My Hair,The True Story of a Modern-Day Irish Mystic,Lorna Byrne,https://www.audible.com/pd/Angels-in-My-Hair-Audiobook/B002V5GY6Q?qid=1635711473&sr=1-57&ref=a_special-p_c3_lProduct_2_7&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=695DHJJGXJ2X2QAYB662,https://m.media-amazon.com/images/I/419wBuVdvmL._SL500_.jpg,"Chilling Nonfiction, Recently Added",https://www.goodreads.com/book/show/3345806-angels-in-my-hair?from_search=true&from_srp=true&qid=p5ydOtQnix&rank=1,,4.13,4151
430,I Know What I Saw,Modern-Day Encounters with Monsters of New Urban Legend and Ancient Lore,Linda S Godfrey,https://www.audible.com/pd/I-Know-What-I-Saw-Audiobook/1984891332?qid=1635711473&sr=1-58&ref=a_special-p_c3_lProduct_2_8&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=695DHJJGXJ2X2QAYB662,https://m.media-amazon.com/images/I/51Vik3u-mNL._SL500_.jpg,Chilling Nonfiction,https://www.goodreads.com/book/show/43261401-i-know-what-i-saw?from_search=true&from_srp=true&qid=77bWxHVSBu&rank=1,,3.24,437
431,Angel of Darkness,The True Story of Randy Kraft and the Most Heinous Murder Spree of the Century,Dennis McDougal,https://www.audible.com/pd/Angel-of-Darkness-Audiobook/1541435818?qid=1635711473&sr=1-59&ref=a_special-p_c3_lProduct_2_9&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=695DHJJGXJ2X2QAYB662,https://m.media-amazon.com/images/I/51eOtOCEcUL._SL500_.jpg,"Chilling Nonfiction, Recently Added",https://www.goodreads.com/book/show/396589.Angel_of_Darkness?from_search=true&from_srp=true&qid=3PIK7G7UWl&rank=1,,3.89,348
432,The World of Lore: Wicked Mortals,"The World of Lore Collection, Book 2",Aaron Mahnke,https://www.audible.com/pd/The-World-of-Lore-Wicked-Mortals-Audiobook/B07646TNMP?qid=1635711473&sr=1-60&ref=a_special-p_c3_lProduct_2_10&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=695DHJJGXJ2X2QAYB662,https://m.media-amazon.com/images/I/51o8O8ZZKGL._SL500_.jpg,Chilling Nonfiction,https://www.goodreads.com/book/show/36389287-the-world-of-lore?from_search=true&from_srp=true&qid=dMQV4hL9hk&rank=1,,4.01,2170
