Unnamed: 0,Audible_Title,Audible_Subtitle,Audible_Author,Audible_Link,Image_Link,Audible_Category,Book ID,Goodreads Title,Goodreads Author,Goodreads_Link,Goodreads Search URL,Goodreads_Rating,Number_of_Ratings,Ratings combination,Goodreads search
506,"Speak Like Churchill, Stand Like Lincoln",21 Powerful Secrets of History's Greatest Speakers,James C. Humes,https://www.audible.com/pd/Speak-Like-Churchill-Stand-Like-Lincoln-Audiobook/B005ET6SX0?qid=1630755720&sr=1-12&ref=a_special-p_c3_lProduct_1_12&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=ZNJRV9437RW2XA2VQMJG,https://m.media-amazon.com/images/I/51406jzQegL._SL500_.jpg,Business & Self Dev,410,"Speak Like Churchill, Stand Like Lincoln: 21 Powerful Secrets of History's Greatest Speakers",James C. Humes,https://www.goodreads.com/book/show/80318.Speak_Like_Churchill_Stand_Like_Lincoln?from_search=true&from_srp=true&qid=MH4qn0qOMO&rank=1,"https://www.goodreads.com/search?q=Speak+Like+Churchill,+Stand+Like+Lincoln+James+C.+Humes",3.9,1471,3.9,"https://www.goodreads.com/search?q=Speak Like Churchill, Stand Like Lincoln+James C. Humes"
,The Resolution for Women,,"Priscilla Shirer, Alexander Kendrick - foreword, Stephen Kendrick - foreword",https://www.audible.com/pd/The-Resolution-for-Women-Audiobook/B005NCFTP6?qid=1630755720&sr=1-13&ref=a_special-p_c3_lProduct_1_13&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=ZNJRV9437RW2XA2VQMJG,https://m.media-amazon.com/images/I/61WNU-hyJpL._SL500_.jpg,Business & Self Dev,411,,,,,,,4,"https://www.goodreads.com/search?q=The Resolution for Women+Priscilla Shirer, Alexander Kendrick - foreword, Stephen Kendrick - foreword"
507,The Art of Strategy,A Game Theorist's Guide to Success in Business and Life,"Barry J. Nalebuff, Avinash K. Dixit",https://www.audible.com/pd/The-Art-of-Strategy-Audiobook/B00DP5FPRK?qid=1630755720&sr=1-14&ref=a_special-p_c3_lProduct_1_14&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=ZNJRV9437RW2XA2VQMJG,https://m.media-amazon.com/images/I/51wLumlCMbL._SL500_.jpg,Business & Self Dev,412,The Art of Strategy: A Game Theorist's Guide to Success in Business and Life,Barry J. Nalebuff,https://www.goodreads.com/book/show/2423424.The_Art_of_Strategy?from_search=true&from_srp=true&qid=HpeMVEZuEz&rank=1,"https://www.goodreads.com/search?q=The+Art+of+Strategy+Barry+J.+Nalebuff,+Avinash+K.+Dixit",3.83,3258,3.83,"https://www.goodreads.com/search?q=The Art of Strategy+Barry J. Nalebuff, Avinash K. Dixit"
508,How We Show Up,"Reclaiming Family, Friendship, and Community",Mia Birdsong,https://www.audible.com/pd/How-We-Show-Up-Audiobook/1549156519?qid=1630755720&sr=1-15&ref=a_special-p_c3_lProduct_1_15&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=ZNJRV9437RW2XA2VQMJG,https://m.media-amazon.com/images/I/61we1LclvTL._SL500_.jpg,Business & Self Dev,413,"How We Show Up: Reclaiming Family, Friendship, and Community",Mia Birdsong,https://www.goodreads.com/book/show/45032310-how-we-show-up?from_search=true&from_srp=true&qid=DqFuY4mRmW&rank=1,https://www.goodreads.com/search?q=How+We+Show+Up+Mia+Birdsong,4.33,831,4.27,https://www.goodreads.com/search?q=How We Show Up+Mia Birdsong
509,Never Go Back,10 Things You'll Never Do Again,Dr. Henry Cloud,https://www.audible.com/pd/Never-Go-Back-Audiobook/B00KVLL9XA?qid=1630755720&sr=1-16&ref=a_special-p_c3_lProduct_1_16&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=ZNJRV9437RW2XA2VQMJG,https://m.media-amazon.com/images/I/51jU96M2L6L._SL500_.jpg,Business & Self Dev,414,Never Go Back,Henry Cloud,https://www.goodreads.com/book/show/18775392-never-go-back?from_search=true&from_srp=true&qid=KHQbsQ3j5Z&rank=1,https://www.goodreads.com/search?q=Never+Go+Back+.+Henry+Cloud,4.24,668,4.16,https://www.goodreads.com/search?q=Never Go Back+Dr. Henry Cloud
511,The 5 Levels of Leadership,Proven Steps to Maximize Your Potential,John C. Maxwell,https://www.audible.com/pd/The-5-Levels-of-Leadership-Audiobook/1549108794?qid=1630755720&sr=1-17&ref=a_special-p_c3_lProduct_1_17&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=ZNJRV9437RW2XA2VQMJG,https://m.media-amazon.com/images/I/41zpj-mUqKL._SL500_.jpg,Business & Self Dev,415,The 5 Levels of Leadership: Proven Steps to Maximize Your Potential,John C. Maxwell,https://www.goodreads.com/book/show/11225698-the-5-levels-of-leadership?from_search=true&from_srp=true&qid=BpgpKfXwqP&rank=1,https://www.goodreads.com/search?q=The+5+Levels+of+Leadership+John+C.+Maxwell,4.29,4879,4.29,https://www.goodreads.com/search?q=The 5 Levels of Leadership+John C. Maxwell
,Joy at Work,Organizing Your Professional Life,"Marie Kondo, Scott Sonenshein",https://www.audible.com/pd/Joy-at-Work-Audiobook/154912255X?qid=1630755720&sr=1-18&ref=a_special-p_c3_lProduct_1_18&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=ZNJRV9437RW2XA2VQMJG,https://m.media-amazon.com/images/I/51SHNrP6oPL._SL500_.jpg,Business & Self Dev,416,,,,,,,4,"https://www.goodreads.com/search?q=Joy at Work+Marie Kondo, Scott Sonenshein"
518,For the Love of a Dog,Understanding Emotion in You and Your Best Friend,Patricia B McConnell,https://www.audible.com/pd/For-the-Love-of-a-Dog-Audiobook/B002V1NT86?qid=1630755720&sr=1-19&ref=a_special-p_c3_lProduct_1_19&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=ZNJRV9437RW2XA2VQMJG,https://m.media-amazon.com/images/I/51jKyTOYa-L._SL500_.jpg,Business & Self Dev,417,For the Love of a Dog: Understanding Emotion in You and Your Best Friend,Patricia B. McConnell,https://www.goodreads.com/book/show/31054.For_the_Love_of_a_Dog?from_search=true&from_srp=true&qid=OIRG0O1gcs&rank=1,https://www.goodreads.com/search?q=For+the+Love+of+a+Dog+Patricia+B+McConnell,4.34,2731,4.34,https://www.goodreads.com/search?q=For the Love of a Dog+Patricia B McConnell
519,The Urban Monk,"Eastern Wisdom and Modern Hacks to Stop Time and Find Success, Happiness, and Peace",Pedram Shojai OMD,https://www.audible.com/pd/The-Urban-Monk-Audiobook/B01GOWES8W?qid=1630755720&sr=1-20&ref=a_special-p_c3_lProduct_1_20&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=ZNJRV9437RW2XA2VQMJG,https://m.media-amazon.com/images/I/51wRXOb0HNL._SL500_.jpg,Business & Self Dev,418,The Urban Monk Inner Stillness Training Program: How to Open Up and Awaken to the Infinite River of Life,Pedram Shojai,https://www.goodreads.com/book/show/39703605-the-urban-monk-inner-stillness-training-program?from_search=true&from_srp=true&qid=qDHqugIkS1&rank=2,https://www.goodreads.com/search?q=The+Urban+Monk+Pedram+Shojai+O,4.5,2,4,https://www.goodreads.com/search?q=The Urban Monk+Pedram Shojai OMD
520,Remote Work Revolution,Succeeding from Anywhere,Tsedal Neeley,https://www.audible.com/pd/Remote-Work-Revolution-Audiobook/0063068338?qid=1630755720&sr=1-21&ref=a_special-p_c3_lProduct_1_21&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=ZNJRV9437RW2XA2VQMJG,https://m.media-amazon.com/images/I/51ZfAbD0HaL._SL500_.jpg,Business & Self Dev,419,Remote Work Revolution: Succeeding from Anywhere,Tsedal Neeley,https://www.goodreads.com/book/show/54109219-remote-work-revolution?from_search=true&from_srp=true&qid=e1eBheST87&rank=1,https://www.goodreads.com/search?q=Remote+Work+Revolution+Tsedal+Neeley,3.51,154,3.92,https://www.goodreads.com/search?q=Remote Work Revolution+Tsedal Neeley
521,How to Get Sh*t Done,Why Women Need to Stop Doing Everything So They Can Achieve Anything,Erin Falconer,https://www.audible.com/pd/How-to-Get-Sh-t-Done-Audiobook/B078K1FPF2?qid=1630755720&sr=1-22&ref=a_special-p_c3_lProduct_1_22&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=ZNJRV9437RW2XA2VQMJG,https://m.media-amazon.com/images/I/41Gqh1pr+YL._SL500_.jpg,Business & Self Dev,420,How to Get Sh*t Done: Why Women Need to Stop Doing Everything so They Can Achieve Anything,Erin Falconer,https://www.goodreads.com/book/show/35297359-how-to-get-sh-t-done?from_search=true&from_srp=true&qid=4NPPvxrniz&rank=1,https://www.goodreads.com/search?q=How+to+Get+Sh*t+Done+Erin+Falconer,3.4,895,3.46,https://www.goodreads.com/search?q=How to Get Sh*t Done+Erin Falconer
522,The Great Cholesterol Myth,Why Lowering Your Cholesterol Won't Prevent Heart Disease - and the Statin-Free Plan That Will,"Stephen T. Sinatra, Jonny Bowden",https://www.audible.com/pd/The-Great-Cholesterol-Myth-Audiobook/B00B109PMW?qid=1630755720&sr=1-23&ref=a_special-p_c3_lProduct_1_23&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=ZNJRV9437RW2XA2VQMJG,https://m.media-amazon.com/images/I/51+Vyx4rVmL._SL500_.jpg,Business & Self Dev,421,The Great Cholesterol Myth: Why Lowering Your Cholesterol Won't Prevent Heart Disease-and the Statin-Free Plan That Will,Stephen T. Sinatra,https://www.goodreads.com/book/show/13590581-the-great-cholesterol-myth?from_search=true&from_srp=true&qid=iI5KP2qcxR&rank=1,"https://www.goodreads.com/search?q=The+Great+Cholesterol+Myth+Stephen+T.+Sinatra,+Jonny+Bowden",4.28,1605,4.28,"https://www.goodreads.com/search?q=The Great Cholesterol Myth+Stephen T. Sinatra, Jonny Bowden"
526,Speak with Impact,How to Command the Room and Influence Others,Allison Shapira,https://www.audible.com/pd/Speak-with-Impact-Audiobook/B07FTSKPC3?qid=1630755720&sr=1-24&ref=a_special-p_c3_lProduct_1_24&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=ZNJRV9437RW2XA2VQMJG,https://m.media-amazon.com/images/I/4157VmuJ+OL._SL500_.jpg,Business & Self Dev,422,Speak with Impact: How to Command the Room and Influence Others,Allison  Shapira,https://www.goodreads.com/book/show/39873373-speak-with-impact?from_search=true&from_srp=true&qid=Bty9Vyn2ln&rank=1,https://www.goodreads.com/search?q=Speak+with+Impact+Allison+Shapira,4.15,100,4.02,https://www.goodreads.com/search?q=Speak with Impact+Allison Shapira
527,Stop Missing Your Life,How to Be Deeply Present in an Un-Present World,Cory Muscara,https://www.audible.com/pd/Stop-Missing-Your-Life-Audiobook/1549199919?qid=1630755720&sr=1-25&ref=a_special-p_c3_lProduct_1_25&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=ZNJRV9437RW2XA2VQMJG,https://m.media-amazon.com/images/I/51bu2CZISgL._SL500_.jpg,Business & Self Dev,423,Stop Missing Your Life: How to be Deeply Present in an Un-Present World,Cory Muscara,https://www.goodreads.com/book/show/45031890-stop-missing-your-life?from_search=true&from_srp=true&qid=5bUzxaxB59&rank=1,https://www.goodreads.com/search?q=Stop+Missing+Your+Life+Cory+Muscara,4.3,434,4.13,https://www.goodreads.com/search?q=Stop Missing Your Life+Cory Muscara
530,Unf*ckology,A Field Guide to Living with Guts and Confidence,Amy Alkon,https://www.audible.com/pd/Unf-ckology-Audiobook/B078P5WG8P?qid=1630755720&sr=1-26&ref=a_special-p_c3_lProduct_1_26&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=ZNJRV9437RW2XA2VQMJG,https://m.media-amazon.com/images/I/51KmSzZffdL._SL500_.jpg,Business & Self Dev,424,Unf*ckology: A Field Guide to Living with Guts and Confidence,Amy Alkon,https://www.goodreads.com/book/show/34964841-unf-ckology?from_search=true&from_srp=true&qid=dE7eNpU4kx&rank=1,https://www.goodreads.com/search?q=Unf*ckology+Amy+Alkon,3.53,318,3.85,https://www.goodreads.com/search?q=Unf*ckology+Amy Alkon
,It's About Damn Time,How to Turn Being Underestimated into Your Greatest Advantage,"Arlan Hamilton, Rachel L. Nelson",https://www.audible.com/pd/Its-About-Damn-Time-Audiobook/0593208242?qid=1630755720&sr=1-27&ref=a_special-p_c3_lProduct_1_27&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=ZNJRV9437RW2XA2VQMJG,https://m.media-amazon.com/images/I/41Eo88wTeyL._SL500_.jpg,Business & Self Dev,425,,,,,,,4,"https://www.goodreads.com/search?q=It's About Damn Time+Arlan Hamilton, Rachel L. Nelson"
531,The Book of Moods,How I Turned My Worst Emotions Into My Best Life,Lauren Martin,https://www.audible.com/pd/The-Book-of-Moods-Audiobook/1549151339?qid=1630755720&sr=1-28&ref=a_special-p_c3_lProduct_1_28&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=ZNJRV9437RW2XA2VQMJG,https://m.media-amazon.com/images/I/51z7JJQEOFL._SL500_.jpg,Business & Self Dev,426,The Book of Moods: How I Turned My Worst Emotions Into My Best Life,Lauren   Martin,https://www.goodreads.com/book/show/53021563-the-book-of-moods?from_search=true&from_srp=true&qid=ynlUVr7mxu&rank=1,https://www.goodreads.com/search?q=The+Book+of+Moods+Lauren+Martin,3.85,1640,3.85,https://www.goodreads.com/search?q=The Book of Moods+Lauren Martin
532,The Ten Faces of Innovation,,"Tom Kelley, Jonathan Littman",https://www.audible.com/pd/The-Ten-Faces-of-Innovation-Audiobook/B002V00XJK?qid=1630755720&sr=1-29&ref=a_special-p_c3_lProduct_1_29&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=ZNJRV9437RW2XA2VQMJG,https://m.media-amazon.com/images/I/41K-Xd6ltgL._SL500_.jpg,Business & Self Dev,427,The Ten Faces of Innovation: IDEO's Strategies for Defeating the Devil's Advocate and Driving Creativity Throughout Your Organization,Tom Kelley,https://www.goodreads.com/book/show/95656.The_Ten_Faces_of_Innovation?from_search=true&from_srp=true&qid=S00NXu44Cc&rank=1,"https://www.goodreads.com/search?q=The+Ten+Faces+of+Innovation+Tom+Kelley,+Jonathan+Littman",3.99,4431,3.99,"https://www.goodreads.com/search?q=The Ten Faces of Innovation+Tom Kelley, Jonathan Littman"
,The Joy of Missing Out,Live More by Doing Less,Tanya Dalton,https://www.audible.com/pd/The-Joy-of-Missing-Out-Audiobook/1400214424?qid=1630755720&sr=1-30&ref=a_special-p_c3_lProduct_1_30&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=ZNJRV9437RW2XA2VQMJG,https://m.media-amazon.com/images/I/51uLil6r0tS._SL500_.jpg,Business & Self Dev,428,,,,,,,4,https://www.goodreads.com/search?q=The Joy of Missing Out+Tanya Dalton
533,Your Fully Charged Life,A Radically Simple Approach to Having Endless Energy and Filling Every Day with Yay,Meaghan B. Murphy,https://www.audible.com/pd/Your-Fully-Charged-Life-Audiobook/059339352X?qid=1630755720&sr=1-31&ref=a_special-p_c3_lProduct_1_31&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=ZNJRV9437RW2XA2VQMJG,https://m.media-amazon.com/images/I/51ZQYN+dsyL._SL500_.jpg,Business & Self Dev,429,Your Fully Charged Life: A Radically Simple Approach to Having Endless Energy and Filling Every Day with Yay,Meaghan B. Murphy,https://www.goodreads.com/book/show/55271518-your-fully-charged-life?from_search=true&from_srp=true&qid=mI5jyhoDOq&rank=1,https://www.goodreads.com/search?q=Your+Fully+Charged+Life+Meaghan+B.+Murphy,3.88,197,3.98,https://www.goodreads.com/search?q=Your Fully Charged Life+Meaghan B. Murphy
534,The Joy of Movement,"How Exercise Helps Us Find Happiness, Hope, Connection, and Courage",Kelly McGonigal,https://www.audible.com/pd/The-Joy-of-Movement-Audiobook/0593151453?qid=1630755720&sr=1-32&ref=a_special-p_c3_lProduct_1_32&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=ZNJRV9437RW2XA2VQMJG,https://m.media-amazon.com/images/I/51Lxr51aAqL._SL500_.jpg,Business & Self Dev,430,"The Joy of Movement: How Exercise Helps Us Find Happiness, Hope, Connection, and Courage",Kelly McGonigal,https://www.goodreads.com/book/show/44780556-the-joy-of-movement?from_search=true&from_srp=true&qid=Bn1DAn9Csv&rank=1,https://www.goodreads.com/search?q=The+Joy+of+Movement+Kelly+McGonigal,3.92,1489,3.92,https://www.goodreads.com/search?q=The Joy of Movement+Kelly McGonigal
535,Level Up Your Life,How to Unlock Adventure and Happiness by Becoming the Hero of Your Own Story,Steve Kamb,https://www.audible.com/pd/Level-Up-Your-Life-Audiobook/B01B8IRDDO?qid=1630755720&sr=1-33&ref=a_special-p_c3_lProduct_1_33&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=ZNJRV9437RW2XA2VQMJG,https://m.media-amazon.com/images/I/51eSkO+gNvL._SL500_.jpg,Business & Self Dev,431,Level Up Your Life: How to Unlock Adventure and Happiness by Becoming the Hero of Your Own Story,Steve Kamb,https://www.goodreads.com/book/show/24615920-level-up-your-life?from_search=true&from_srp=true&qid=eOo7DVirYX&rank=1,https://www.goodreads.com/search?q=Level+Up+Your+Life+Steve+Kamb,4.07,2247,4.07,https://www.goodreads.com/search?q=Level Up Your Life+Steve Kamb
,You're a Miracle (and a Pain in the Ass),"Embracing the Emotions, Habits, and Mystery That Make You You",Mike McHargue,https://www.audible.com/pd/Youre-a-Miracle-and-a-Pain-in-the-Ass-Audiobook/0593149920?qid=1630755720&sr=1-34&ref=a_special-p_c3_lProduct_1_34&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=ZNJRV9437RW2XA2VQMJG,https://m.media-amazon.com/images/I/51SlnrVmz2L._SL500_.jpg,Business & Self Dev,432,,,,,,,4,https://www.goodreads.com/search?q=You're a Miracle (and a Pain in the Ass)+Mike McHargue
,A Monk's Guide to a Clean House and Mind,,Shoukei Matsumoto,https://www.audible.com/pd/A-Monks-Guide-to-a-Clean-House-and-Mind-Audiobook/B07L476ZJ2?qid=1630755720&sr=1-35&ref=a_special-p_c3_lProduct_1_35&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=ZNJRV9437RW2XA2VQMJG,https://m.media-amazon.com/images/I/41lahgWkl-L._SL500_.jpg,Business & Self Dev,433,,,,,,,4,https://www.goodreads.com/search?q=A Monk's Guide to a Clean House and Mind+Shoukei Matsumoto
536,The Rumi Prescription,How an Ancient Mystic Poet Changed My Modern Manic Life,Melody Moezzi,https://www.audible.com/pd/The-Rumi-Prescription-Audiobook/0593166590?qid=1630755720&sr=1-36&ref=a_special-p_c3_lProduct_1_36&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=ZNJRV9437RW2XA2VQMJG,https://m.media-amazon.com/images/I/614-GiYoxkL._SL500_.jpg,Business & Self Dev,434,The Rumi Prescription: How an Ancient Mystic Poet Changed My Modern Manic Life,Melody Moezzi,https://www.goodreads.com/book/show/52580350-the-rumi-prescription?from_search=true&from_srp=true&qid=V3O0hIBD7t&rank=1,https://www.goodreads.com/search?q=The+Rumi+Prescription+Melody+Moezzi,4.33,247,4.08,https://www.goodreads.com/search?q=The Rumi Prescription+Melody Moezzi
537,Huddle,How Women Unlock Their Collective Power,Brooke Baldwin,https://www.audible.com/pd/Huddle-Audiobook/0063017474?qid=1630755720&sr=1-37&ref=a_special-p_c3_lProduct_1_37&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=ZNJRV9437RW2XA2VQMJG,https://m.media-amazon.com/images/I/41VADfiAiXL._SL500_.jpg,Business & Self Dev,435,Huddle: How Women Unlock Their Collective Power,Brooke Baldwin,https://www.goodreads.com/book/show/54427164-huddle?from_search=true&from_srp=true&qid=KzdD4K1YCu&rank=1,https://www.goodreads.com/search?q=Huddle+Brooke+Baldwin,4.2,208,4.04,https://www.goodreads.com/search?q=Huddle+Brooke Baldwin
538,A Pilgrimage to Eternity,From Canterbury to Rome in Search of a Faith,Timothy Egan,https://www.audible.com/pd/A-Pilgrimage-to-Eternity-Audiobook/0593148878?qid=1630755720&sr=1-38&ref=a_special-p_c3_lProduct_1_38&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=ZNJRV9437RW2XA2VQMJG,https://m.media-amazon.com/images/I/51RI+80wLGL._SL500_.jpg,Business & Self Dev,436,A Pilgrimage to Eternity: From Canterbury to Rome in Search of a Faith,Timothy Egan,https://www.goodreads.com/book/show/44140367-a-pilgrimage-to-eternity?from_search=true&from_srp=true&qid=cUpRQHRzTp&rank=1,https://www.goodreads.com/search?q=A+Pilgrimage+to+Eternity+Timothy+Egan,4.12,2461,4.12,https://www.goodreads.com/search?q=A Pilgrimage to Eternity+Timothy Egan
539,The Nerdist Way,How to Reach the Next Level (In Real Life),Chris Hardwick,https://www.audible.com/pd/The-Nerdist-Way-Audiobook/B005Y1D1W4?qid=1630755720&sr=1-39&ref=a_special-p_c3_lProduct_1_39&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=ZNJRV9437RW2XA2VQMJG,https://m.media-amazon.com/images/I/51uKcgD4HVL._SL500_.jpg,Business & Self Dev,437,The Nerdist Way: How to Reach the Next Level,Chris Hardwick,https://www.goodreads.com/book/show/10723227-the-nerdist-way?from_search=true&from_srp=true&qid=PVJEJf3ILV&rank=1,https://www.goodreads.com/search?q=The+Nerdist+Way+Chris+Hardwick,3.65,6100,3.65,https://www.goodreads.com/search?q=The Nerdist Way+Chris Hardwick
540,Dreams,"Unlock Inner Wisdom, Discover Meaning, and Refocus Your Life",Rosie March-Smith,https://www.audible.com/pd/Dreams-Audiobook/0744029295?qid=1630755720&sr=1-40&ref=a_special-p_c3_lProduct_1_40&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=ZNJRV9437RW2XA2VQMJG,https://m.media-amazon.com/images/I/510A1IbTXeL._SL500_.jpg,Business & Self Dev,438,"Dreams: Unlock Inner Wisdom, Discover Meaning, and Refocus Your Life",Rosie March-Smith,https://www.goodreads.com/book/show/44143619-dreams?from_search=true&from_srp=true&qid=HkfEIx8NIR&rank=1,https://www.goodreads.com/search?q=Dreams+Rosie+March-Smith,2.62,52,3.93,https://www.goodreads.com/search?q=Dreams+Rosie March-Smith
541,Dress Your Best Life,How to Use Fashion Psychology to Take Your Look - and Your Life - to the Next Level,Dawnn Karen,https://www.audible.com/pd/Dress-Your-Best-Life-Audiobook/154912188X?qid=1630755720&sr=1-41&ref=a_special-p_c3_lProduct_1_41&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=ZNJRV9437RW2XA2VQMJG,https://m.media-amazon.com/images/I/51teZYp6uIL._SL500_.jpg,Business & Self Dev,439,Dress Your Best Life: How to Use Fashion Psychology to Take Your Look -- and Your Life -- to the Next Level,Dawnn Karen,https://www.goodreads.com/book/show/51197947-dress-your-best-life?from_search=true&from_srp=true&qid=SvtaUDUyH3&rank=1,https://www.goodreads.com/search?q=Dress+Your+Best+Life+Dawnn+Karen,3.78,124,3.97,https://www.goodreads.com/search?q=Dress Your Best Life+Dawnn Karen
544,After the Rain,"Gentle Reminders for Healing, Courage, and Self-Love",Alexandra Elle,https://www.audible.com/pd/After-the-Rain-Audiobook/1797209051?qid=1630755720&sr=1-42&ref=a_special-p_c3_lProduct_1_42&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=ZNJRV9437RW2XA2VQMJG,https://m.media-amazon.com/images/I/51tZ0ffDAWL._SL500_.jpg,Business & Self Dev,440,"After the Rain: Gentle Reminders for Healing, Courage, and Self-Love",Alexandra Elle,https://www.goodreads.com/book/show/50999390-after-the-rain?from_search=true&from_srp=true&qid=Awu5GjywWI&rank=1,https://www.goodreads.com/search?q=After+the+Rain+Alexandra+Elle,4.34,1008,4.34,https://www.goodreads.com/search?q=After the Rain+Alexandra Elle
