Audible_Title,Audible_Subtitle,Audible_Author,Audible_Link,Image_Link,Audible_Category,Goodreads_Link,Amazon_Link,Goodreads_Rating,Number_of_Ratings
Ty Cobb,A Terrible Beauty,Charles Leerhsen,https://www.audible.com/pd/Ty-Cobb-Audiobook/B00WN9A164?ref=a_ep_black-_c10_lProduct_2_32&pf_rd_p=9f9bfe33-0eb7-4bd7-9156-8420387fb22b&pf_rd_r=3R5TVMMA4EDK5J6HETE0,https://m.media-amazon.com/images/I/51hq3wLRRKL._SL500_.jpg,"Nonfiction, $6 Titles",https://www.goodreads.com/book/show/22609487-ty-cobb?from_search=true&from_srp=true&qid=0g4Mb8O7fB&rank=1,https://www.amazon.com/Ty-Cobb-Charles-Leerhsen-audiobook/dp/B00WN8JG9S/ref=sr_1_1?keywords=Ty+Cobb+Charles+Leerhsen&qid=1637875441&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B00WN8JG9S%2CB0000545H1%2CB083NKCQFK%2CB08BCPNTPR%2CB00XIY2H10%2CB00GDSMFVK%2CB01M1DD6E7%2CB000BKSFY2%2CB083JLJVFY&tag=listenerslist-20,4.28,"1,454"
The Precipice,Existential Risk and the Future of Humanity,Toby Ord,https://www.audible.com/pd/The-Precipice-Audiobook/1980073953?ref=a_ep_black-_c10_lProduct_2_33&pf_rd_p=9f9bfe33-0eb7-4bd7-9156-8420387fb22b&pf_rd_r=3R5TVMMA4EDK5J6HETE0,https://m.media-amazon.com/images/I/41t9F-kmc3L._SL500_.jpg,"Nonfiction, $5 Titles",https://www.goodreads.com/book/show/50485582-the-precipice?from_search=true&from_srp=true&qid=9VnIc8lTk3&rank=1,https://www.amazon.com/Precipice-Existential-Risk-Future-Humanity/dp/B07ZHNVG1X/ref=sr_1_1?keywords=The+Precipice+Toby+Ord&qid=1637875443&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B07ZHNVG1X%2CB0007OXTGQ&tag=listenerslist-20,4.19,"1,778"
This Will All Be Over Soon,A Memoir,Cecily Strong,https://www.audible.com/pd/This-Will-All-Be-Over-Soon-Audiobook/1797129902?ref=a_ep_black-_c10_lProduct_2_34&pf_rd_p=9f9bfe33-0eb7-4bd7-9156-8420387fb22b&pf_rd_r=3R5TVMMA4EDK5J6HETE0,https://m.media-amazon.com/images/I/41k0GZwD30L._SL500_.jpg,"Nonfiction, $5 Titles",https://www.goodreads.com/book/show/56767143-this-will-all-be-over-soon?from_search=true&from_srp=true&qid=ZTufrBEwPX&rank=1,https://www.amazon.com/This-Will-All-Over-Soon/dp/B08V9DVDG2/ref=sr_1_1?keywords=This+Will+All+Be+Over+Soon+Cecily+Strong&qid=1637875446&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B08V9DVDG2%2CB07DR6VG2D%2CB0844N6KP3&srpt=ABIS_BOOK&tag=listenerslist-20,3.66,"1,916"
Stick a Flag in It,"1,000 Years of Bizarre History from Britain and Beyond",Arran Lomas,https://www.audible.com/pd/Stick-a-Flag-in-It-Audiobook/B08JS4WDZF?ref=a_ep_black-_c10_lProduct_2_35&pf_rd_p=9f9bfe33-0eb7-4bd7-9156-8420387fb22b&pf_rd_r=3R5TVMMA4EDK5J6HETE0,https://m.media-amazon.com/images/I/51fsPprJthL._SL500_.jpg,"Nonfiction, $6 Titles",https://www.goodreads.com/book/show/54162921-stick-a-flag-in-it?from_search=true&from_srp=true&qid=m389F5fGpl&rank=1,https://www.amazon.com/Stick-Flag-Bizarre-History-Britain/dp/B08JSC7FJM/ref=sr_1_1?keywords=Stick+a+Flag+in+It+Arran+Lomas&qid=1637875449&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B08JSC7FJM&tag=listenerslist-20,4.12,176
From Here to Equality,Reparations for Black Americans in the Twenty-First Century,"William A. Darity Jr., A. Kirsten Mullen",https://www.audible.com/pd/From-Here-to-Equality-Audiobook/1705200605?ref=a_ep_black-_c10_lProduct_2_36&pf_rd_p=9f9bfe33-0eb7-4bd7-9156-8420387fb22b&pf_rd_r=3R5TVMMA4EDK5J6HETE0,https://m.media-amazon.com/images/I/51eHDNZE1vL._SL500_.jpg,"Nonfiction, $6 Titles",https://www.goodreads.com/book/show/48815488-from-here-to-equality?from_search=true&from_srp=true&qid=U3gJEvxJTg&rank=1,https://www.amazon.com/Here-Equality-Reparations-Americans-Twenty-First/dp/B086T4H4JM/ref=sr_1_1?keywords=From+Here+to+Equality+William+A.+Darity+Jr.%2C+A.+Kirsten+Mullen&qid=1637875452&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B086T4H4JM&srpt=ABIS_BOOK&tag=listenerslist-20,4.40,334
Emerson,The Mind on Fire,Robert D. Richardson,https://www.audible.com/pd/Emerson-Audiobook/B009KR7WT6?ref=a_ep_black-_c10_lProduct_2_37&pf_rd_p=9f9bfe33-0eb7-4bd7-9156-8420387fb22b&pf_rd_r=3R5TVMMA4EDK5J6HETE0,https://m.media-amazon.com/images/I/41SHEY8QQFL._SL500_.jpg,"Nonfiction, $7 Titles",https://www.goodreads.com/book/show/138998.Emerson?from_search=true&from_srp=true&qid=KSdLubcM2e&rank=2,https://www.amazon.com/Emerson-Robert-D-Richardson-audiobook/dp/B009N9WYT4/ref=sr_1_1?keywords=Emerson+Robert+D.+Richardson&qid=1637875454&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B009N9WYT4%2CB008OR9TVM&srpt=ABIS_BOOK&tag=listenerslist-20,4.42,618
Henry VIII: King and Court,,Alison Weir,https://www.audible.com/pd/Henry-VIII-King-and-Court-Audiobook/B06XP2VQL5?ref=a_ep_black-_c10_lProduct_2_38&pf_rd_p=9f9bfe33-0eb7-4bd7-9156-8420387fb22b&pf_rd_r=3R5TVMMA4EDK5J6HETE0,https://m.media-amazon.com/images/I/51Qsly9go6L._SL500_.jpg,"Nonfiction, $7 Titles",https://www.goodreads.com/book/show/10104.The_Six_Wives_of_Henry_VIII?from_search=true&from_srp=true&qid=Wx14KFyQvv&rank=4,https://www.amazon.com/Henry-VIII-King-and-Court-audiobook/dp/B06XP16XWJ/ref=sr_1_1?keywords=Henry+VIII%3A+King+and+Court+Alison+Weir&qid=1637875456&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B06XP16XWJ%2CB06XRPJMSZ%2CB07NZ722RV&srpt=ABIS_BOOK&tag=listenerslist-20,4.07,"68,976"
The Club,"Johnson, Boswell, and the Friends Who Shaped an Age",Leo Damrosch,https://www.audible.com/pd/The-Club-Audiobook/1982664371?ref=a_ep_black-_c10_lProduct_2_39&pf_rd_p=9f9bfe33-0eb7-4bd7-9156-8420387fb22b&pf_rd_r=3R5TVMMA4EDK5J6HETE0,https://m.media-amazon.com/images/I/51diUCKflpL._SL500_.jpg,"Nonfiction, $6 Titles",https://www.goodreads.com/book/show/41154986-the-club?from_search=true&from_srp=true&qid=dLIDD6WezU&rank=1,https://www.amazon.com/The-Club-Leo-Damrosch-audiobook/dp/B07N13T6Y5/ref=sr_1_1?keywords=The+Club+Leo+Damrosch&qid=1637875459&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B07N13T6Y5%2CB01NC3634M%2CB00DTNWP8K%2CB00ICNONL4&srpt=ABIS_BOOK&tag=listenerslist-20,3.92,"1,024"
How Not to Be a Boy,,Robert Webb,https://www.audible.com/pd/How-Not-to-Be-a-Boy-Audiobook/B06XHPLYV1?ref=a_ep_black-_c10_lProduct_2_40&pf_rd_p=9f9bfe33-0eb7-4bd7-9156-8420387fb22b&pf_rd_r=3R5TVMMA4EDK5J6HETE0,https://m.media-amazon.com/images/I/41C1wZQwXUL._SL500_.jpg,"Nonfiction, $5 Titles",https://www.goodreads.com/book/show/34661984-how-not-to-be-a-boy?from_search=true&from_srp=true&qid=1o9YjbBUM4&rank=1,https://www.amazon.com/How-Not-to-Be-Boy-Robert-Webb-audiobook/dp/B06XHS4VY3/ref=sr_1_1?keywords=How+Not+to+Be+a+Boy+Robert+Webb&qid=1637875461&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B06XHS4VY3&srpt=ABIS_BOOK&tag=listenerslist-20,4.20,"12,284"
Beyond the Hundredth Meridian,John Wesley Powell and the Second Opening of the West,Wallace Stegner,https://www.audible.com/pd/Beyond-the-Hundredth-Meridian-Audiobook/B004052VQM?ref=a_ep_black-_c10_lProduct_2_41&pf_rd_p=9f9bfe33-0eb7-4bd7-9156-8420387fb22b&pf_rd_r=3R5TVMMA4EDK5J6HETE0,https://m.media-amazon.com/images/I/61l0wcr3MJL._SL500_.jpg,"Nonfiction, $6 Titles",https://www.goodreads.com/book/show/10802.Beyond_the_Hundredth_Meridian?from_search=true&from_srp=true&qid=CavBEA9h4w&rank=1,https://www.amazon.com/Beyond-Hundredth-Meridian-audiobook/dp/B0040MJWN0/ref=sr_1_1?keywords=Beyond+the+Hundredth+Meridian+Wallace+Stegner&qid=1637875463&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B0040MJWN0%2CB0034DGXME&srpt=ABIS_BOOK&tag=listenerslist-20,4.06,"3,506"
The Greatest Game Ever Played,"Harry Vardon, Francis Ouimet, and the Birth of Modern Golf",Mark Frost,https://www.audible.com/pd/The-Greatest-Game-Ever-Played-Audiobook/B01639AYAW?ref=a_ep_black-_c10_lProduct_2_42&pf_rd_p=9f9bfe33-0eb7-4bd7-9156-8420387fb22b&pf_rd_r=3R5TVMMA4EDK5J6HETE0,https://m.media-amazon.com/images/I/51YZsJIlRvL._SL500_.jpg,"Nonfiction, $6 Titles",https://www.goodreads.com/book/show/714510.The_Greatest_Game_Ever_Played?from_search=true&from_srp=true&qid=MnWQrFyuzO&rank=1,https://www.amazon.com/Greatest-Game-Ever-Played-audiobook/dp/B01646J7ES/ref=sr_1_1?keywords=The+Greatest+Game+Ever+Played+Mark+Frost&qid=1637875466&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B01646J7ES%2CB003BLGDC4%2CB000CMNI3M%2CB01K5R06F6%2CB072HVQX36%2CB06XH3NZFQ%2CB003JJEH08%2CB01DAQSH4Q&srpt=ABIS_BOOK&tag=listenerslist-20,4.44,"2,429"
Last Stands,Why Men Fight When All Is Lost,Michael Walsh,https://www.audible.com/pd/Last-Stands-Audiobook/1799909379?ref=a_ep_black-_c10_lProduct_2_43&pf_rd_p=9f9bfe33-0eb7-4bd7-9156-8420387fb22b&pf_rd_r=3R5TVMMA4EDK5J6HETE0,https://m.media-amazon.com/images/I/61hGnVE+KML._SL500_.jpg,"Nonfiction, $6 Titles",https://www.goodreads.com/book/show/49127409-last-stands?from_search=true&from_srp=true&qid=jXZZpo1tt7&rank=1,https://www.amazon.com/Last-Stands-Fight-When-Lost/dp/B0882P3PCY/ref=sr_1_1?keywords=Last+Stands+Michael+Walsh&qid=1637875468&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B0882P3PCY%2CB07DVJ4NNP%2CB004PY8NYC%2CB00355ARCI%2CB07YCWHWWT&srpt=ABIS_BOOK&tag=listenerslist-20,3.92,218
Empty Promises,And Other True Cases,Ann Rule,https://www.audible.com/pd/Empty-Promises-Audiobook/B00DEMCBSU?ref=a_ep_black-_c10_lProduct_2_44&pf_rd_p=9f9bfe33-0eb7-4bd7-9156-8420387fb22b&pf_rd_r=3R5TVMMA4EDK5J6HETE0,https://m.media-amazon.com/images/I/41V1uXwxhsL._SL500_.jpg,"Nonfiction, $6 Titles",https://www.goodreads.com/book/show/18967422-empty-promises?from_search=true&from_srp=true&qid=SGYhMVIK1I&rank=1,https://www.amazon.com/Empty-Promises-Ann-Rule-audiobook/dp/B00DELNCKC/ref=sr_1_1?keywords=Empty+Promises+Ann+Rule&qid=1637875470&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B00DELNCKC&srpt=ABIS_BOOK&tag=listenerslist-20,3.98,"2,570"
Mob Boss,"The Life of Little Al D'arco, the Man Who Brought Down the Mafia","Jerry Capeci, Tom Robbins",https://www.audible.com/pd/Mob-Boss-Audiobook/B00GIQJE7K?ref=a_ep_black-_c10_lProduct_2_45&pf_rd_p=9f9bfe33-0eb7-4bd7-9156-8420387fb22b&pf_rd_r=3R5TVMMA4EDK5J6HETE0,https://m.media-amazon.com/images/I/51N-TZzvaWL._SL500_.jpg,"Nonfiction, $6 Titles",https://www.goodreads.com/book/show/17286738-mob-boss?from_search=true&from_srp=true&qid=tARC6Pjrcw&rank=1,https://www.amazon.com/Mob-Boss-Jerry-Capeci-Tom-Robbins-audiobook/dp/B00GIO0ZMU/ref=sr_1_1?keywords=Mob+Boss+Jerry+Capeci%2C+Tom+Robbins&qid=1637875473&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B00GIO0ZMU&tag=listenerslist-20,4.06,462
Coming into the Country,,John McPhee,https://www.audible.com/pd/Coming-into-the-Country-Audiobook/B005BTKMB2?ref=a_ep_black-_c10_lProduct_2_46&pf_rd_p=9f9bfe33-0eb7-4bd7-9156-8420387fb22b&pf_rd_r=3R5TVMMA4EDK5J6HETE0,https://m.media-amazon.com/images/I/51ay4-yJ5SL._SL500_.jpg,"Nonfiction, $6 Titles",https://www.goodreads.com/book/show/79.Coming_Into_the_Country?from_search=true&from_srp=true&qid=fW0FzhwXfT&rank=1,https://www.amazon.com/Coming-into-Country-John-McPhee-audiobook/dp/B005C45DXS/ref=sr_1_1?keywords=Coming+into+the+Country+John+McPhee&qid=1637875476&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B005C45DXS&srpt=ABIS_BOOK&tag=listenerslist-20,4.22,"6,502"
A Tale of Love and Darkness,,Amos Oz,https://www.audible.com/pd/A-Tale-of-Love-and-Darkness-Audiobook/B01LWMWW68?ref=a_ep_black-_c10_lProduct_2_47&pf_rd_p=9f9bfe33-0eb7-4bd7-9156-8420387fb22b&pf_rd_r=3R5TVMMA4EDK5J6HETE0,https://m.media-amazon.com/images/I/51VD7GtXfrL._SL500_.jpg,"Nonfiction, $7 Titles",https://www.goodreads.com/book/show/27574.A_Tale_of_Love_and_Darkness?from_search=true&from_srp=true&qid=QDu4aOs2t6&rank=1,https://www.amazon.com/A-Tale-of-Love-and-Darkness-audiobook/dp/B01LWMWU8D/ref=sr_1_1?keywords=A+Tale+of+Love+and+Darkness+Amos+Oz&qid=1637875479&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B01LWMWU8D%2CB01N4TZ93J%2CB01MXETI2K%2CB01N1SSVFV%2CB01MXRSH6C&srpt=ABIS_BOOK&tag=listenerslist-20,4.22,"9,643"
Rock Me on the Water,"1974 - The Year Los Angeles Transformed Movies, Music, Television and Politics",Ronald Brownstein,https://www.audible.com/pd/Rock-Me-on-the-Water-Audiobook/0063066831?ref=a_ep_black-_c10_lProduct_2_48&pf_rd_p=9f9bfe33-0eb7-4bd7-9156-8420387fb22b&pf_rd_r=3R5TVMMA4EDK5J6HETE0,https://m.media-amazon.com/images/I/51Gksfwb7uL._SL500_.jpg,"Nonfiction, $6 Titles",https://www.goodreads.com/book/show/53287261-rock-me-on-the-water?from_search=true&from_srp=true&qid=GoM6At2ehM&rank=2,https://www.amazon.com/Rock-Me-Water-Transformed-Television/dp/B08BX3TKPX/ref=sr_1_1?keywords=Rock+Me+on+the+Water+Ronald+Brownstein&qid=1637875482&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B08BX3TKPX&srpt=ABIS_BOOK&tag=listenerslist-20,3.81,873
The Big Goodbye,Chinatown and the Last Years of Hollywood,Sam Wasson,https://www.audible.com/pd/The-Big-Goodbye-Audiobook/171352466X?ref=a_ep_black-_c10_lProduct_2_49&pf_rd_p=9f9bfe33-0eb7-4bd7-9156-8420387fb22b&pf_rd_r=3R5TVMMA4EDK5J6HETE0,https://m.media-amazon.com/images/I/41WZF71zybL._SL500_.jpg,"Nonfiction, $5 Titles",https://www.goodreads.com/book/show/45046915-the-big-goodbye?from_search=true&from_srp=true&qid=rz605vwSqj&rank=1,https://www.amazon.com/Big-Goodbye-Chinatown-Years-Hollywood/dp/B086H69L95/ref=sr_1_1?keywords=The+Big+Goodbye+Sam+Wasson&qid=1637875484&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B086H69L95%2CB008OHXE36%2CB077VYGK1Z%2CB0813YX4HK&srpt=ABIS_BOOK&tag=listenerslist-20,4.04,"2,121"
A Country of Vast Designs,"James K. Polk, the Mexican War and the Conquest of the American Continent",Robert W. Merry,https://www.audible.com/pd/A-Country-of-Vast-Designs-Audiobook/B003BDZHCO?ref=a_ep_black-_c10_lProduct_2_50&pf_rd_p=9f9bfe33-0eb7-4bd7-9156-8420387fb22b&pf_rd_r=3R5TVMMA4EDK5J6HETE0,https://m.media-amazon.com/images/I/51j0pFSImxL._SL500_.jpg,"Nonfiction, $7 Titles",https://www.goodreads.com/book/show/6895978-a-country-of-vast-designs?from_search=true&from_srp=true&qid=FjzITohOSR&rank=1,https://www.amazon.com/A-Country-of-Vast-Designs-audiobook/dp/B003BGEHEK/ref=sr_1_1?keywords=A+Country+of+Vast+Designs+Robert+W.+Merry&qid=1637875487&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B003BGEHEK&srpt=ABIS_BOOK&tag=listenerslist-20,3.83,"7,089"
Guantánamo Diary,,Mohamedou Ould Slahi,https://www.audible.com/pd/Guantanamo-Diary-Audiobook/B00RM8B1YW?ref=a_ep_black-_c10_lProduct_3_1&pf_rd_p=9f9bfe33-0eb7-4bd7-9156-8420387fb22b&pf_rd_r=B53CZ5EH118WBRWN2HVZ,https://m.media-amazon.com/images/I/51A0fXQ2zXL._SL500_.jpg,"Nonfiction, $6 Titles",https://www.goodreads.com/book/show/35271522-guant-namo-diary?from_search=true&from_srp=true&qid=WdrREakE17&rank=1,https://www.amazon.com/Guantanamo-Diary-audiobook/dp/B00RM5O1E2/ref=sr_1_1?keywords=Guant%C3%A1namo+Diary+Mohamedou+Ould+Slahi&qid=1637875489&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B00RM5O1E2&srpt=ABIS_BOOK&tag=listenerslist-20,4.08,"3,990"
How Stella Learned to Talk,The Groundbreaking Story of the World's First Talking Dog,Christina Hunger,https://www.audible.com/pd/How-Stella-Learned-to-Talk-Audiobook/0063046857?ref=a_ep_black-_c10_lProduct_3_2&pf_rd_p=9f9bfe33-0eb7-4bd7-9156-8420387fb22b&pf_rd_r=B53CZ5EH118WBRWN2HVZ,https://m.media-amazon.com/images/I/41Xdo0SSs3S._SL500_.jpg,"Nonfiction, $5 Titles",https://www.goodreads.com/book/show/55507038-how-stella-learned-to-talk?from_search=true&from_srp=true&qid=hKTE8PGUmt&rank=2,https://www.amazon.com/How-Stella-Learned-Talk-Groundbreaking/dp/B08MLGBJYV/ref=sr_1_1?keywords=How+Stella+Learned+to+Talk+Christina+Hunger&qid=1637875492&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B08MLGBJYV&srpt=ABIS_BOOK&tag=listenerslist-20,4.51,"1,478"
A Checklist for Murder,The True Story of Robert John Peernock,Anthony Flacco,https://www.audible.com/pd/A-Checklist-for-Murder-Audiobook/B018HCXXJC?ref=a_ep_black-_c10_lProduct_3_3&pf_rd_p=9f9bfe33-0eb7-4bd7-9156-8420387fb22b&pf_rd_r=B53CZ5EH118WBRWN2HVZ,https://m.media-amazon.com/images/I/517BT3YEKYL._SL500_.jpg,"Nonfiction, $5 Titles",https://www.goodreads.com/book/show/41796071-a-checklist-for-murder?from_search=true&from_srp=true&qid=C5mIhAEBHQ&rank=1,https://www.amazon.com/Checklist-Murder-Story-Robert-Peernock/dp/B018HCXUFE/ref=sr_1_1?keywords=A+Checklist+for+Murder+Anthony+Flacco&qid=1637875494&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B018HCXUFE&tag=listenerslist-20,4.15,"1,364"
The Game,20th Anniversary Edition,Ken Dryden,https://www.audible.com/pd/The-Game-Audiobook/B00AR0X9XI?ref=a_ep_black-_c10_lProduct_3_4&pf_rd_p=9f9bfe33-0eb7-4bd7-9156-8420387fb22b&pf_rd_r=B53CZ5EH118WBRWN2HVZ,https://m.media-amazon.com/images/I/51m+8FIwe3L._SL500_.jpg,"Nonfiction, $6 Titles",https://www.goodreads.com/book/show/504405.The_Game?from_search=true&from_srp=true&qid=TWN7uWifcl&rank=1,https://www.amazon.com/Jenga-A2120EU4-Classic-Game/dp/B00ABA0ZOA/ref=sr_1_1?keywords=The+Game+Ken+yden&qid=1637875496&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B00ABA0ZOA%2CB00IVLIW5K%2CB07TS96J7Q%2CB01DY818JG%2CB07GF9421C%2CB07H185K6H%2C0735367310%2CB08MQ66YVY%2CB08NFCK4JZ%2CB07G9NP1XS%2CB08HFZMN51%2CB01J6HPYMG%2CB08GLH8SS7%2CB00D8STBHY%2CB0858FSKH9%2CB001P06GX4&srpt=ABIS_BOOK&tag=listenerslist-20,4.15,"5,914"
Showtime,"Magic, Kareem, Riley, and the Los Angeles Lakers Dynasty of the 1980s",Jeff Pearlman,https://www.audible.com/pd/Showtime-Audiobook/B00II9JO5M?ref=a_ep_black-_c10_lProduct_3_5&pf_rd_p=9f9bfe33-0eb7-4bd7-9156-8420387fb22b&pf_rd_r=B53CZ5EH118WBRWN2HVZ,https://m.media-amazon.com/images/I/51rS56JbxTL._SL500_.jpg,"Nonfiction, $7 Titles",https://www.goodreads.com/book/show/18079520-showtime?from_search=true&from_srp=true&qid=1LnYtmmWzN&rank=1,https://www.amazon.com/Showtime-Jeff-Pearlman-audiobook/dp/B00II9O1OG/ref=sr_1_1?keywords=Showtime+Jeff+Pearlman&qid=1637875499&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B00II9O1OG%2CB08CGQT73Q%2CB07GBCFTFC%2CB001R5RTTC%2CB09G93WQ48%2CB005WIFJQK%2CB01LZ32HD8&tag=listenerslist-20,4.29,"1,828"
Marilyn Monroe,The Biography,Donald Spoto,https://www.audible.com/pd/Marilyn-Monroe-Audiobook/B0095YR3T8?ref=a_ep_black-_c10_lProduct_3_6&pf_rd_p=9f9bfe33-0eb7-4bd7-9156-8420387fb22b&pf_rd_r=B53CZ5EH118WBRWN2HVZ,https://m.media-amazon.com/images/I/51KDP4TmjML._SL500_.jpg,"Nonfiction, $7 Titles",https://www.goodreads.com/book/show/13122.Marilyn_Monroe?from_search=true&from_srp=true&qid=yJolnLjmnr&rank=1,https://www.amazon.com/Marilyn-Monroe-Donald-Spoto-audiobook/dp/B0097TH4VS/ref=sr_1_1?keywords=Marilyn+Monroe+Donald+Spoto&qid=1637875501&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B0097TH4VS%2CB002MVI0SY%2CB000OLG6I0%2CB08B43SPNQ%2CB000IU3X1U&srpt=ABIS_BOOK&tag=listenerslist-20,4.05,"1,926"
Edward III,The Perfect King,Ian Mortimer,https://www.audible.com/pd/Edward-III-Audiobook/B01H0RZG4A?ref=a_ep_black-_c10_lProduct_3_7&pf_rd_p=9f9bfe33-0eb7-4bd7-9156-8420387fb22b&pf_rd_r=B53CZ5EH118WBRWN2HVZ,https://m.media-amazon.com/images/I/61MKvgxZCmL._SL500_.jpg,"Nonfiction, $7 Titles",https://www.goodreads.com/book/show/840610.The_Perfect_King?from_search=true&from_srp=true&qid=FHhooRvhO3&rank=1,https://www.amazon.com/Edward-III-Ian-Mortimer-audiobook/dp/B01H0RXWKU/ref=sr_1_1?keywords=Edward+III+Ian+Mortimer&qid=1637875504&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B01H0RXWKU%2CB003AYQ3E0%2CB0831R5RSV%2CB075VDYRBW&srpt=ABIS_BOOK&tag=listenerslist-20,4.19,"1,947"
Down the Highway,The Life of Bob Dylan,Howard Sounes,https://www.audible.com/pd/Down-the-Highway-Audiobook/B00M9F13KK?ref=a_ep_black-_c10_lProduct_3_8&pf_rd_p=9f9bfe33-0eb7-4bd7-9156-8420387fb22b&pf_rd_r=B53CZ5EH118WBRWN2HVZ,https://m.media-amazon.com/images/I/41-AK1oDT1L._SL500_.jpg,"Nonfiction, $7 Titles",https://www.goodreads.com/book/show/132038.Down_the_Highway?from_search=true&from_srp=true&qid=w5acSBOgBB&rank=1,https://www.amazon.com/Down-Highway-Howard-Sounes-audiobook/dp/B00MAROEYY/ref=sr_1_1?keywords=Down+the+Highway+Howard+Sounes&qid=1637875506&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B00MAROEYY&tag=listenerslist-20,3.99,"4,348"
The Last of the Doughboys,The Forgotten Generation and Their Forgotten World War,Richard Rubin,https://www.audible.com/pd/The-Last-of-the-Doughboys-Audiobook/B00CS96J92?ref=a_ep_black-_c10_lProduct_3_9&pf_rd_p=9f9bfe33-0eb7-4bd7-9156-8420387fb22b&pf_rd_r=B53CZ5EH118WBRWN2HVZ,https://m.media-amazon.com/images/I/51OaZkOMJqS._SL500_.jpg,"Nonfiction, $7 Titles",https://www.goodreads.com/book/show/40669680-the-last-of-the-doughboys?from_search=true&from_srp=true&qid=21osUdD7zt&rank=1,https://www.amazon.com/Last-Doughboys-Forgotten-Generation-Their/dp/B00CTE0U50/ref=sr_1_1?keywords=The+Last+of+the+Doughboys+Richard+Rubin&qid=1637875509&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B00CTE0U50&srpt=ABIS_BOOK&tag=listenerslist-20,4.15,"1,485"
Ali,A Life,Jonathan Eig,https://www.audible.com/pd/Ali-Audiobook/B074WHBNJF?ref=a_ep_black-_c10_lProduct_3_10&pf_rd_p=9f9bfe33-0eb7-4bd7-9156-8420387fb22b&pf_rd_r=B53CZ5EH118WBRWN2HVZ,https://m.media-amazon.com/images/I/51b6EzOxZvL._SL500_.jpg,"Nonfiction, $7 Titles",https://www.goodreads.com/book/show/33413883-ali?from_search=true&from_srp=true&qid=0wF253rJpp&rank=2,https://www.amazon.com/Ali-Jonathan-Eig-audiobook/dp/B074WHNQZ8/ref=sr_1_1?keywords=Ali+Jonathan+Eig&qid=1637875511&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B074WHNQZ8%2CB01G49LMSY&srpt=WIG&tag=listenerslist-20,4.46,"2,226"
The Dark Side of Genius,The Life of Alfred Hitchcock,Donald Spoto,https://www.audible.com/pd/The-Dark-Side-of-Genius-Audiobook/B0090O8KMW?ref=a_ep_black-_c10_lProduct_3_11&pf_rd_p=9f9bfe33-0eb7-4bd7-9156-8420387fb22b&pf_rd_r=B53CZ5EH118WBRWN2HVZ,https://m.media-amazon.com/images/I/51VGFYHEltL._SL500_.jpg,"Nonfiction, $7 Titles",https://www.goodreads.com/book/show/13119.The_Dark_Side_Of_Genius?from_search=true&from_srp=true&qid=F8qotAk534&rank=1,https://www.amazon.com/The-Dark-Side-of-Genius-audiobook/dp/B009113XSK/ref=sr_1_1?keywords=The+Dark+Side+of+Genius+Donald+Spoto&qid=1637875514&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B009113XSK&srpt=ABIS_BOOK&tag=listenerslist-20,3.85,"1,329"
